,planet_name,star_name,disposition,is_planet,prediction_probability,predicted_is_planet,right_ascens,declination,distance_pc,planet_radius,planet_temp,planet_insolation,period,orbit_semi_major_axis,trans_depth,trans_duration,transit_midpoint,impact,stellar_radius,stellar_temp,stellar_logg,stellar_luminosity,stellar_mass,tmag,planet_star_radius_ratio,fitted_stellar_density,planet_count
4802,5186.01,TOI-5186,PC,1,0.8652424812316895,1.0,291.589776,17.06358,804.742,17.5644,2120.0,3356.68,2.503254,0.0450062684271323,0.00996,2.828,2459416.39218,0.7142929661125073,1.73,8076.0,4.25,11.470203567170902,3.859495059363625e+30,12.2428,10.152832369942196,1286.9646724653594,1
4803,5187.01,TOI-5187,PC,1,0.7476372718811035,1.0,113.27293,77.577697,436.183,6.12838,833.0,80.0325,17.8597459,0.1432577338046401,0.00218,4.862,2459596.505388,0.6124918170199654,1.3,6263.0,4.3,2.342664139879717,2.4452596848239408e+30,11.6215,4.714138461538461,240.3126781237459,1
4804,5188.01,TOI-5188,PC,1,0.4711906909942627,0.0,111.926404,83.647091,357.174,6.9652,726.0,46.3189,22.43341,0.1516902030509292,0.00094,6.077,2459918.195827,0.8906400742394823,2.25,5395.0,3.7,3.8638878330949993,1.839938552255765e+30,10.5784,3.0956444444444444,53.85898111589548,1
4805,5189.01,TOI-5189,FP,0,0.585572361946106,1.0,94.084217,87.317511,497.269,14.3253,1147.0,287.739,9.5064017,0.0910334002381123,0.00871,3.258,2459753.52285,0.7785176471377995,1.09,5999.0,4.41,1.386315636938743,2.2145795180198743e+30,12.9177,13.142477064220182,6528.06296352513,1
4806,519.01,TOI-519,CP,2,,,124.606758,-19.662792,115.557,11.9244053,691.3390016,53.9865076,1.2652338,0.0177397292517372,0.1102156795079,1.2121003,2458491.877056,,0.355309,3225.0,5.00457,0.0123033951013151,9.251682063910436e+29,14.4347,33.56066212789431,,1
4807,5190.01,TOI-5190,PC,1,0.8281296491622925,1.0,278.781977,36.615633,675.281,12.6677,1475.0,786.234,5.7488688,0.0709019193275695,0.00508,4.412,2459413.172126,0.5956258638844244,1.73,6728.0,4.12,5.524968619480893,2.861083213756549e+30,11.7191,7.322369942196532,322.9190004534097,1
4808,5191.01,TOI-5191,PC,1,0.8127550482749939,1.0,291.567585,18.995258,757.613,15.5158,2237.0,4163.14,3.0278609,0.0511483943960577,0.00668,3.669,2459417.858614,0.5586269698452753,1.9,8032.0,4.17,13.536166239779527,3.8720903725863146e+30,12.6103,8.16621052631579,395.96810994231697,1
4809,5192.01,TOI-5192,PC,1,0.7504578232765198,1.0,281.06595,38.007341,825.977,16.0689,1512.0,868.672,4.7271324,0.0578544809043096,0.0086,4.672,2459416.096484,0.5662794486239042,1.74,6121.7,4.02,3.8307194416396575,2.2989883982346248e+30,12.5231,9.235,417.2319961993312,1
4810,5193.01,TOI-5193,PC,1,0.8744140267372131,1.0,281.074106,37.366161,253.938,4.7954,642.0,28.2737,18.9972068,0.1373052910782171,0.00296,3.906,2459408.15505,0.5355923707600561,0.88,5469.0,4.53,0.6241525023956359,1.902845937394052e+30,11.8002,5.449318181818182,713.7532682558423,1
4811,5194.01,TOI-5194,PC,1,0.8542575836181641,1.0,275.085296,40.332613,526.642,9.80458,1050.0,202.23,7.0485133,0.0739238173424623,0.00495,3.543,2459408.106913,0.7433047784303562,1.37,5889.0,4.2,2.03376622111731,2.157145390771076e+30,12.1605,7.156627737226277,716.3174704796373,1
4812,5195.01,TOI-5195,PC,1,0.8260769844055176,1.0,290.124851,23.819189,491.054,12.6359,1523.0,895.126,3.1523405,0.044293658516674,0.00644,3.111,2459416.086326,0.7194142263674288,1.54,6124.0,4.13,3.0052170770185285,2.3199558746639355e+30,12.1391,8.20512987012987,682.423029620149,1
4813,5196.01,TOI-5196,PC,1,0.8109063506126404,1.0,284.160862,33.279514,763.703,12.6572,1533.0,917.773,2.5677096,0.03751607408169,0.01043,2.882,2459418.347453,0.5310666241238355,1.24,5854.0,4.28,1.626851533310377,2.124621898203762e+30,13.2357,10.20741935483871,1269.2246563352828,1
4814,5197.01,TOI-5197,APC,1,0.8817464709281921,1.0,146.712487,76.893849,232.248,8.59393,360.0,2.81608,20.5773388,0.1393451320093117,0.00852,1.503,2459588.291193,1.0,0.89,5062.0,4.47,0.4685568105858134,1.6951896664974177e+30,11.906,9.656101123595503,61033.31511848079,1
4815,5198.01,TOI-5198,FP,0,0.7670156955718994,1.0,266.562261,46.498341,504.372,13.2175,1427.0,689.893,3.2623468,0.044402267693421,0.00854,2.91,2459415.348922,0.7442414272280911,1.41,5957.4,4.18,2.256103129170476,2.18210934084768e+30,11.9993,9.374113475177303,1236.9859289381109,1
4816,5199.01,TOI-5199,FP,0,0.4665887653827667,0.0,185.336268,81.647682,372.355,12.4444,625.0,25.4932,3.9131371,0.0412588222923209,0.03786,1.846,2459438.721301,0.7877617497443475,0.62,3773.0,4.64,0.0701817637033562,1.216806895239264e+30,14.9652,20.071612903225805,48981.74157596517,1
4817,520.01,TOI-520,PC,1,,,102.657977,-37.960195,222.315,1.4861645,3256.1988827,26568.3567102,0.523613,0.0156517787313846,8.29259401e-05,2.3004521,2458468.652117,,1.52949,7450.0,4.33986,6.492501415177378,3.71015084093504e+30,9.3777,0.9716732374843904,,1
4818,5200.01,TOI-5200,PC,1,0.7031145095825195,1.0,274.422007,52.572205,451.568,11.4845,1067.0,215.608,17.4372954,0.1456964935048172,0.00206,2.967,2459887.497008,0.9562322000761854,1.43,6520.0,4.26,3.3293245722115845,2.6984250384953336e+30,11.3862,8.031118881118882,4077.825538226216,1
4819,5201.01,TOI-5201,PC,1,0.817880392074585,1.0,293.096015,58.368884,914.238,17.8128,1318.0,502.171,3.8558229,0.0482123374087048,0.01373,3.462,2459686.760358,0.7448314226019123,1.48,5704.0,4.1,2.088984302016458,1.999685575332593e+30,13.306,12.035675675675677,1727.540689854293,1
4820,5202.01,TOI-5202,PC,1,0.7576107382774353,1.0,246.458472,74.838054,567.18,7.6965,659.0,31.4696,34.6141657,0.2249540768410109,0.00147,2.66,2459684.507843,1.0,1.72,6382.0,4.07,4.421582895037109,2.5205491871184464e+30,11.5405,4.474709302325581,2418.848323123336,1
4821,5203.01,TOI-5203,PC,1,0.8022134304046631,1.0,286.90686,47.905245,1119.77,10.2442,993.0,161.672,15.1255732,0.1222747501057923,0.00208,6.424,2459423.366212,0.8203303050421691,2.28,5907.2,3.75,5.702825361173043,2.119863889803237e+30,12.6934,4.493070175438596,77.10271770060346,1
4822,5204.01,TOI-5204,PC,1,0.8860170245170593,1.0,310.938842,40.29807,821.754,14.4804,2388.0,5402.33,1.593603,0.0297208437711466,0.0053,3.244,2459825.299287,0.636688045338006,1.99,6589.0,3.98,6.724776596960527,2.7424861050528405e+30,12.3428,7.276582914572864,221.2311949536632,1
4823,5205.01,TOI-5205,CP,2,0.4139427840709686,0.0,313.770682,24.360977,86.4493,11.1125,653.0,30.1966,1.6306523,0.0198847391046534,0.06805,1.202,2459443.470673,0.7138943399056739,0.4,3262.0,4.83,0.0163211023299602,7.844373533210709e+29,13.6136,27.78125,188624.46708751563,1
4824,5206.01,TOI-5206,PC,1,0.8262560367584229,1.0,192.905209,78.027244,1297.27,17.4958,1787.0,1694.87,4.4716261,0.0550250790017336,0.005,6.451,2459634.597943,0.5270319489102423,2.41,5972.0,3.72,6.6559026244157495,2.2104076156266105e+30,12.8715,7.25966804979253,78.67494348418562,1
4825,5207.01,TOI-5207,PC,1,0.8128312826156616,1.0,142.729233,71.740257,156.815,6.41046,372.0,3.18912,24.6951647,0.135760145292822,0.01329,3.696,2459585.838983,0.4214263300656498,0.56,3850.0,4.68,0.0620744171330463,1.0884646700983204e+30,13.2754,11.44725,7941.657060466151,1
4826,5208.01,TOI-5208,PC,1,,,291.541081,28.68856,386.638,8.68366,,85.8245,12.2307873,,0.00433,3.627,2459423.385838,,1.31,6164.0,,2.2319619663572485,,11.4731,6.628748091603053,,1
4827,5209.01,TOI-5209,PC,1,0.6563959717750549,1.0,291.871283,25.453331,404.438,13.8231,1303.0,479.892,2.635737,0.0381972641896393,0.0215,2.207,2459443.478986,0.58010264265665,0.92,5900.0,4.54,0.9240115067016784,2.1282073451306804e+30,12.8462,15.025108695652174,8493.092122424261,1
4828,521.01,TOI-521,CP,2,,,123.344257,12.222108,60.9425,1.9653032,709.8873414,60.0176145,1.5428486,0.0221272118334199,0.0021544855781,1.1958898,2458492.716411,,0.420028,3439.0,4.97486,0.0222320170247352,1.2074099983653602e+30,12.4029,4.678981401239917,,1
4829,5210.01,TOI-5210,PC,1,0.7958502173423767,1.0,314.316923,21.950206,302.086,11.6029,1228.0,377.954,4.5661309,0.0533021273899815,0.00763,3.543,2459443.959352,0.5879747348420705,1.28,5569.0,4.21,1.419784691264787,1.9268957655604295e+30,11.4194,9.064765625,878.2959622032685,1
4830,5211.01,TOI-5211,PC,1,0.8062017560005188,1.0,295.168022,28.682559,1054.17,18.2172,1951.0,2405.31,2.0961984,0.0347104584528388,0.01371,3.22,2459445.520941,0.5567595908766847,1.57,6379.0,4.15,3.677082650307831,2.5248616614583344e+30,13.3285,11.603312101910827,1056.9838358772245,1
4831,5212.01,TOI-5212,FP,0,0.5955101847648621,1.0,294.459175,58.986723,790.407,11.6862609,1687.9788551,1918.6201878,2.4011407,0.0358867952315616,0.0031939893038,3.6926411,2459826.176137,0.2945810920196722,1.50878,5911.0,4.11,2.503740720640281,2.1266211076599885e+30,12.8257,7.745503585678495,268.5611965749272,1
4832,5213.01,TOI-5213,PC,1,0.9146314263343812,1.0,309.275892,29.365411,625.326,16.84,990.0,159.735,4.5333993,0.0570164695092601,0.00769,1.083,2459445.58846,1.0,1.12,6254.0,4.42,1.7288655927803998,2.3926233038759297e+30,12.8179,15.035714285714285,123392.06930810328,1
4833,5214.01,TOI-5214,PC,1,0.8252424597740173,1.0,272.537667,47.875676,893.944,13.3147,1513.0,871.955,5.3333965,0.060578974887326,0.00271,5.577,2459445.571125,0.7758949967431904,2.53,5840.8,3.65,6.711569045086021,2.0733820071951908e+30,12.0228,5.262727272727274,62.2354708840974,1
4834,5215.01,TOI-5215,PC,1,0.8429784774780273,1.0,314.987438,31.485279,666.058,11.1736,1043.0,196.654,7.4244269,0.0759890148336785,0.00729,3.655,2459443.206935,0.7355632574707357,1.34,5873.0,4.21,1.924612394657844,2.111776145410344e+30,12.8507,8.338507462686566,1034.667886553702,1
4835,5216.01,TOI-5216,PC,1,0.7736848592758179,1.0,299.937613,61.653163,1526.91,10.1981,2379.0,5318.45,1.8951273,0.0340895405539809,0.00213,3.518,2459714.938781,0.6879263671300505,2.28,6818.0,3.89,10.120252769283312,2.9262267565842526e+30,12.9392,4.472850877192983,58.75418459596581,1
4836,5217.01,TOI-5217,PC,1,0.7415177822113037,1.0,294.922389,28.572231,517.506,12.9868,1502.0,847.146,4.3713133,0.0543781385882913,0.00296,4.113,2459790.808604,0.8682711351787556,2.45,6029.0,3.71,7.145078136105722,2.2323919705817284e+30,10.9992,5.300734693877551,128.7779372873242,1
4837,5218.01,TOI-5218,CP,2,0.5512253642082214,1.0,292.663464,71.762961,377.483,9.3875781,675.4063492,49.1792111,4.2914879,0.0447180851297418,0.0191807233775,2.3462656,2459825.392121,0.4831035044834318,0.675707,3937.0,4.59,0.0988262175214511,1.2881164282242884e+30,14.5179,13.892971509840804,9241.801499521967,1
4838,5219.01,TOI-5219,PC,1,0.8112611174583435,1.0,302.828492,34.368508,991.551,16.2965,1710.0,1422.54,2.88753,0.0414143706316396,0.00768,3.547,2459442.47017,0.761311088522973,1.87,6095.0,3.95,4.347821753744538,2.2600679475027004e+30,13.4066,8.714705882352941,495.725041341616,1
4839,522.01,TOI-522,PC,1,0.7335214018821716,1.0,124.602684,-7.571238,111.179,2.108062,3963.2340986,58306.893695,0.3969687,0.0159989873469511,0.0001107179018,1.5006666,2458491.722787,0.4301931245292942,1.86219,7381.0,4.438,9.27262037317355,6.894237864911607e+30,7.3645,1.132033788174139,9.020494965363856,1
4840,5220.01,TOI-5220,PC,1,0.8727744817733765,1.0,291.435194,30.028078,1094.99,18.0794,1917.0,2243.2,2.0876485,0.0358466548791894,0.01294,2.873,2459445.188913,0.6694536038290273,1.58,6655.0,4.19,4.411640260312759,2.803835027559358e+30,13.1562,11.4426582278481,1424.0444026127905,1
4841,5221.01,TOI-5221,PC,1,0.8077079653739929,1.0,302.166535,59.482017,539.904,10.688,1076.0,223.224,4.4247361,0.052269595947156,0.013312,2.757,2459878.821878,0.517654444102196,0.94,5536.0,4.48,0.7477108991193931,1.9350580155266512e+30,13.3911,11.370212765957447,3361.9312779654715,1
4842,5222.01,TOI-5222,APC,1,0.7743144631385803,1.0,289.709501,31.648175,900.45,13.7171,1321.0,505.593,13.3057762,0.1373002813522718,0.0037,5.5,2459435.553446,0.7839662563419874,2.26,8104.0,4.02,19.847613124930483,3.878422890349837e+30,11.3171,6.069513274336284,233.9278692915662,1
4843,5223.01,TOI-5223,PC,1,0.6774163842201233,1.0,286.716198,54.612108,1027.87,18.7081977,1503.3146725,1207.0370102,4.0656968,0.0543262048356347,0.0136987386688,4.2275632,2460369.865078,0.397355940066659,1.53116,6424.0,4.18,3.59713682516168,2.5732349014400364e+30,13.0628,12.218316635753284,1046.7095563513474,1
4844,5224.01,TOI-5224,PC,1,0.903302788734436,1.0,308.190536,27.546096,960.824,14.0062,1706.0,1409.33,5.2819763,0.0630081356400619,0.00332,5.909,2459818.154198,0.6894800056899554,2.5,6228.0,3.72,8.47165207303314,2.3785829441067328e+30,12.5459,5.60248,61.13004831085061,1
4845,5225.01,TOI-5225,PC,1,0.8853616118431091,1.0,278.846728,60.427895,584.497,8.88483,428.0,5.57635,22.9367426,0.1587315842963636,0.00352,1.706,2459831.811611,1.0,1.34,5721.0,4.19,1.7329700857173502,2.0167305622038065e+30,12.5117,6.63047014925373,16864.942105536535,1
4846,5226.01,TOI-5226,FP,0,,,313.339745,37.475083,296.602,17.0783,1134.0,275.376,7.8284207,0.0776438386245966,0.03246,5.456,2459432.674379,,0.94,5707.0,4.5,0.8444634858509567,2.0262544901926756e+30,11.8572,18.16840425531915,,1
4847,5227.01,TOI-5227,PC,1,0.8291584253311157,1.0,198.684521,75.235992,388.807,9.10598,1279.0,445.556,3.7325203,0.0481802828492561,0.0048,2.851,2459632.264968,0.7053070268160342,1.3,5824.6,4.24,1.7524466533558098,2.1297321534691357e+30,11.6078,7.0046,688.6111081792438,1
4848,5228.01,TOI-5228,PC,1,0.8605460524559021,1.0,206.75296,68.867137,925.944,11.2943,858.0,90.1896,8.3221959,0.0820452754407645,0.00446,2.771,2459651.416456,0.9550455816973152,1.65,5899.0,4.03,2.970127900006072,2.1154665932449347e+30,12.9534,6.845030303030304,1557.4259159005212,1
4849,5229.01,TOI-5229,PC,1,0.7171191573143005,1.0,269.035507,78.213123,273.283,3.4729,941.0,130.7,5.9184575,0.0614081249190387,0.00124,2.947,2459883.298899,0.5285223791832895,0.97,5087.5,4.41,0.5678777274884622,1.7538068079327492e+30,11.9919,3.580309278350516,183.67177963876483,1
4850,523.01,TOI-523,FA,0,0.6513137221336365,1.0,84.846558,-19.55834,77.8471,7.705774,719.8030598,63.4418379,9.91102,0.0778641972750002,0.00604413412,2.981681,2458472.959693,0.8156129021560479,0.941705,4692.0,4.29723,0.3872179172547356,1.2749643333027993e+30,9.6833,8.18278972714385,2412.799296860569,1
4851,5230.01,TOI-5230,PC,1,0.8271538615226746,1.0,182.33384,57.503601,576.539,12.0822,923.0,120.883,7.1452343,0.0728451583133578,0.01452,3.169,2459630.986564,0.6143663063457975,0.98,5685.0,4.46,0.9037903620490044,2.008586014529958e+30,13.1924,12.328775510204082,4469.480293070438,1
4852,5231.01,TOI-5231,FP,0,0.2403433471918106,0.0,300.767548,31.059697,876.326,10.3854,2623.0,7863.45,1.5163046,0.0284841689109422,0.00118,3.619,2459445.816359,0.8267352234153774,3.11,6529.0,3.58,15.83438246546451,2.666607284204378e+30,11.4186,3.33935691318328,20.85609605173141,1
4853,5232.01,TOI-5232,CP,2,0.5081198811531067,0.0,294.337425,35.276493,609.388,12.9734,1637.0,1193.86,4.0966887,0.0534023619841682,0.00562,4.557,2459440.069991,0.4666648577883232,1.74,6212.0,4.04,4.061794648320138,2.4073363834292888e+30,11.7791,7.4559770114942525,219.7466089547197,1
4854,5233.01,TOI-5233,PC,1,0.8790421485900879,1.0,291.172808,69.125175,248.564,5.77167,387.0,3.75556,25.763332,0.1736911091068423,0.00256,1.668,2459727.105947,1.0,1.06,5795.0,4.41,1.1416136949304565,2.094353628858792e+30,11.1752,5.444971698113208,12084.367767429609,1
4855,5234.01,TOI-5234,PC,1,0.7524344325065613,1.0,222.513957,63.038437,302.144,2.71644,934.0,126.721,15.1016086,0.1316767613768311,0.00052,4.403,2459442.434681,0.4515720186815761,1.18,6511.0,4.42,2.254490835586155,2.655842385456667e+30,10.8964,2.302067796610169,52.22262262304668,1
4856,5235.01,TOI-5235,PC,1,0.8179366588592529,1.0,183.093158,84.411214,214.496,8.19739,681.0,35.8503,26.1442304,0.173555642054726,0.00198,2.368,2459559.856973,0.9879229744440542,1.08,5721.0,4.38,1.1257163666633532,2.0290175058451e+30,10.8131,7.590175925925926,10317.755765562451,1
4857,5236.01,TOI-5236,PC,1,0.8927451372146606,1.0,306.286561,43.233222,582.527,9.89885,1291.0,461.346,10.9974977,0.1020326674039118,0.0034,7.182,2459807.154831,0.5870840301986312,2.18,6188.0,3.83,6.277805924777702,2.3299750487019108e+30,11.3335,4.5407568807339445,41.872790895099286,1
4858,5237.01,TOI-5237,PC,1,0.9223699569702148,1.0,297.495261,29.891252,603.735,17.7415,1172.0,314.21,2.9889845,0.0420836754826849,0.01392,1.858,2459444.873065,0.986419424056384,1.42,6002.0,4.18,2.357514276420392,2.213171004921917e+30,12.4705,12.49401408450704,9579.47267732781,1
4859,5238.01,TOI-5238,CP,2,0.7588539719581604,1.0,223.358891,68.859472,290.646,4.89644,1042.0,195.925,4.8721904,0.0562067672093462,0.00218,2.584,2459661.51574,0.6427541825623748,1.02,5430.5,4.42,0.8151795832224061,1.9844429889608708e+30,11.637,4.80043137254902,456.24796765968887,1
4860,5239.01,TOI-5239,PC,1,0.807632565498352,1.0,276.382262,44.901409,648.893,8.83548,773.0,59.5158,11.3182327,0.1016340410970704,0.00508,2.956,2459431.315024,0.8784634244236827,1.24,5969.0,4.29,1.7585040146632496,2.1741106996781423e+30,12.7986,7.125387096774194,1947.8714881784035,1
4861,524.01,TOI-524,FA,0,0.6376227140426636,1.0,81.54323,6.912307,293.27,5.933251,1138.7948113,397.4686874,12.983175,0.1221958586568775,0.001180996904,1.527578,2458471.143375,1.0,1.67983,6962.64,4.14716,5.974755082950051,2.87163309026404e+30,10.094,3.53205443407964,2653.160365253779,1
4862,5240.01,TOI-5240,CP,2,0.4931249022483825,0.0,293.083789,34.940397,980.487,16.1603,2040.0,2876.9,4.1793301,0.0600783635489916,0.0049,5.161,2459444.902109,0.5612216627631215,2.31,7349.0,3.93,14.022667216613613,3.293534695475659e+30,11.6917,6.995800865800866,130.10552073308347,1
4863,5241.01,TOI-5241,PC,1,0.8079273104667664,1.0,295.483771,23.127392,441.596,12.0967,1047.0,199.608,4.8398399,0.0554799663112601,0.00704,2.818,2459439.553965,0.8589687145833884,1.39,5506.0,4.14,1.5998088944136468,1.9340508286806516e+30,12.1019,8.702661870503597,1646.5579240710906,1
4864,5242.01,TOI-5242,PC,1,0.7225170135498047,1.0,287.658473,35.4957,331.852,11.4754,1099.0,242.515,2.4038486,0.0333009290179173,0.0165,1.87,2459445.351035,0.7256822925169784,0.85,5074.0,4.51,0.4314528888670161,1.6954154422056512e+30,12.789,13.500470588235297,9417.095963546524,1
4865,5243.01,TOI-5243,PC,1,0.8563410043716431,1.0,309.333017,48.04051,764.006,16.2542,1673.0,1301.71,1.6087939,0.0276497779953959,0.00816,1.966,2459825.686941,0.946110400705703,1.81,5995.0,3.96,3.8124800320591694,2.1666832842357585e+30,12.5949,8.980220994475138,1751.1024402064202,1
4866,5244.01,TOI-5244,PC,1,0.8165830969810486,1.0,305.263323,52.910316,766.439,10.6708,1374.0,592.328,5.0821798,0.0592561315502503,0.00493,4.249,2459827.2985,0.5487254734274692,1.53,5929.0,4.1,2.606167599752819,2.137081794784545e+30,12.8105,6.97437908496732,281.3264801561979,1
4867,5245.01,TOI-5245,APC,1,0.8807211518287659,1.0,279.057886,42.519276,,12.4063,986.0,156.925,0.4305826,0.0097164891305262,0.01551,0.435,2459446.067776,1.0,0.69,3861.0,4.58,0.0953215435342222,1.3126122848292554e+30,14.5795,17.980144927536234,300398.9871123652,1
4868,5246.01,TOI-5246,FP,0,0.4089831113815307,0.0,304.045452,48.876297,1095.81,14.5958,2086.0,3144.23,0.6972223,0.0170419519478954,0.00646,1.095,2459445.21928,0.985936899332012,1.74,6556.0,4.09,5.039041724274419,2.7010758479202084e+30,13.4161,8.388390804597702,3645.021455403045,1
4869,5247.01,TOI-5247,PC,1,0.9139166474342346,1.0,314.8042,23.733206,497.041,15.194,601.0,21.7315,12.9177538,0.1077273297394448,0.01146,1.8,2459440.338894,1.0,1.3,5606.0,4.21,1.5038092662897653,1.9875816917707068e+30,12.4228,11.687692307692307,37798.9746472377,1
4870,5248.01,TOI-5248,APC,1,0.7515906095504761,1.0,300.045751,21.740611,423.737,10.9462,1599.0,1087.15,0.701239,0.0146474598564472,0.0137,1.05,2459794.85633,0.8498601018709285,0.85,5126.0,4.51,0.4494133167986121,1.6954154422056512e+30,13.4319,12.877882352941176,13578.199939355847,1
4871,5249.01,TOI-5249,PC,1,0.7845812439918518,1.0,302.183898,42.496338,668.429,12.8401,1159.0,300.005,4.6285493,0.0565899744112188,0.0153,2.844,2459446.223146,0.617728881171249,1.06,6007.0,4.44,1.3180622948883514,2.244140345316633e+30,13.4752,12.113301886792453,3813.880826147725,1
4872,525.01,TOI-525,PC,1,0.8860772252082825,1.0,90.169954,-8.468341,152.042,4.4404093,1002.8611977,239.0475595,14.8608019,0.1385488902560023,0.0005566027212,6.1932625,2458471.007595,0.2170087358198082,1.62231,7064.0,4.22374,5.904241743453883,3.194816902669277e+30,8.7784,2.737090506746553,27.397206517591197,1
4873,5250.01,TOI-5250,PC,1,0.8650645613670349,1.0,302.751801,23.34472,782.324,20.2415,1092.0,236.789,5.4463931,0.0686448126297103,0.00835,2.222,2459446.167966,1.0,2.19,6815.0,3.92,9.320631726414623,2.892853980201424e+30,11.7781,9.24269406392694,4435.088619608127,1
4874,5251.01,TOI-5251,PC,1,0.8483964204788208,1.0,305.803809,29.872672,668.834,14.7239,1704.0,1400.15,2.3205922,0.0387813427420705,0.0089,2.393,2459445.018309,0.7942417977125142,1.51,6756.0,4.24,4.279629144634547,2.8733741320266123e+30,12.2492,9.750927152317882,1760.213598226941,1
